frequency(Hz) ASD(Hz^-0.5)
7.498500000000000000e+03 4.256360002167690228e-23
7.498625000000000000e+03 4.247735284330100121e-23
7.498750000000000000e+03 4.263048977506570602e-23
7.498875000000000000e+03 4.296110599065927813e-23
7.499000000000000000e+03 4.300650602737546623e-23
7.499125000000000000e+03 4.280702423429847927e-23
7.499250000000000000e+03 4.244364787645474447e-23
7.499375000000000000e+03 4.251998653774282541e-23
7.499500000000000000e+03 4.246809644682618232e-23
7.499625000000000000e+03 4.254364197062294357e-23
7.499750000000000000e+03 4.238662031657852942e-23
7.499875000000000000e+03 4.247107080664577638e-23
7.500000000000000000e+03 4.239827010348991836e-23
7.500125000000000000e+03 4.242679056779213968e-23
7.500250000000000000e+03 4.236887107097824451e-23
7.500375000000000000e+03 4.230712632698750568e-23
7.500500000000000000e+03 4.254748027014549704e-23
7.500625000000000000e+03 4.247436872805614654e-23
7.500750000000000000e+03 4.220811875480766455e-23
7.500875000000000000e+03 4.227918004645745555e-23
7.501000000000000000e+03 4.233255851985613208e-23
7.501125000000000000e+03 4.238484566712784452e-23
7.501250000000000000e+03 4.220335464387094164e-23
7.501375000000000000e+03 4.237676086035260777e-23
7.501500000000000000e+03 4.220152869947760092e-23
7.501625000000000000e+03 4.227472676905490332e-23
7.501750000000000000e+03 4.204080880866852246e-23
7.501875000000000000e+03 4.218513751931874211e-23
7.502000000000000000e+03 4.223489003464062333e-23
7.502125000000000000e+03 4.224503521187226077e-23
7.502250000000000000e+03 4.229662368649322361e-23
7.502375000000000000e+03 4.223823451331359677e-23
7.502500000000000000e+03 4.222853047283841335e-23
7.502625000000000000e+03 4.193987645495778238e-23
7.502750000000000000e+03 4.198722935228226759e-23
7.502875000000000000e+03 4.191937416367462300e-23
7.503000000000000000e+03 4.198392881402743364e-23
7.503125000000000000e+03 4.208390662318578594e-23
7.503250000000000000e+03 4.204235922569677411e-23
7.503375000000000000e+03 4.243573626172722171e-23
7.503500000000000000e+03 4.557156294105748297e-23
7.503625000000000000e+03 5.248086100779300595e-23
7.503750000000000000e+03 5.583745633480373402e-23
7.503875000000000000e+03 5.105104503668548321e-23
7.504000000000000000e+03 4.495788397458863152e-23
7.504125000000000000e+03 4.203559418196178430e-23
7.504250000000000000e+03 4.181263909208106423e-23
7.504375000000000000e+03 4.170541559119023713e-23
7.504500000000000000e+03 4.188967950198930063e-23
7.504625000000000000e+03 4.187329524133852361e-23
7.504750000000000000e+03 4.156166327024209562e-23
7.504875000000000000e+03 4.169201036541499784e-23
7.505000000000000000e+03 4.176789690854578459e-23
7.505125000000000000e+03 4.160212924155936726e-23
7.505250000000000000e+03 4.167610126074489367e-23
7.505375000000000000e+03 4.155810109628312691e-23
7.505500000000000000e+03 4.146316630828182654e-23
7.505625000000000000e+03 4.150186679611191654e-23
7.505750000000000000e+03 4.154273340099333544e-23
7.505875000000000000e+03 4.161903428602266893e-23
7.506000000000000000e+03 4.163683650202841181e-23
7.506125000000000000e+03 4.152621374733360270e-23
7.506250000000000000e+03 4.172372420996929807e-23
7.506375000000000000e+03 4.155756683657153204e-23
7.506500000000000000e+03 4.159809550776290253e-23
7.506625000000000000e+03 4.153385905060739957e-23
7.506750000000000000e+03 4.166304993278746279e-23
7.506875000000000000e+03 4.161239678833569425e-23
7.507000000000000000e+03 4.159914157928944949e-23
7.507125000000000000e+03 4.148204507212420508e-23
7.507250000000000000e+03 4.141502481441157807e-23
7.507375000000000000e+03 4.156837729502191273e-23
7.507500000000000000e+03 4.147958977632108132e-23
7.507625000000000000e+03 4.154725139299687995e-23
7.507750000000000000e+03 4.145283663288435089e-23
7.507875000000000000e+03 4.145226983340723072e-23
7.508000000000000000e+03 4.148397435158399129e-23
7.508125000000000000e+03 4.145627221927555412e-23
7.508250000000000000e+03 4.176615749345257313e-23
7.508375000000000000e+03 4.214369458198478221e-23
7.508500000000000000e+03 4.276635736396661989e-23
7.508625000000000000e+03 4.243346466525212844e-23
7.508750000000000000e+03 4.170584981686869061e-23
7.508875000000000000e+03 4.138769758706240269e-23
7.509000000000000000e+03 4.133067756120237895e-23
7.509125000000000000e+03 4.136784709558480753e-23
7.509250000000000000e+03 4.128516676404301819e-23
7.509375000000000000e+03 4.119327514062469663e-23
7.509500000000000000e+03 4.122796276387235805e-23
7.509625000000000000e+03 4.125787238727796549e-23
7.509750000000000000e+03 4.120601537416834440e-23
7.509875000000000000e+03 4.126278550117502040e-23
7.510000000000000000e+03 4.108020178410227138e-23
7.510125000000000000e+03 4.090678468365903089e-23
7.510250000000000000e+03 4.090335863375468522e-23
7.510375000000000000e+03 4.092267581102582853e-23
7.510500000000000000e+03 4.120181278743283406e-23
7.510625000000000000e+03 4.113716636517397794e-23
7.510750000000000000e+03 4.113466776545199017e-23
7.510875000000000000e+03 4.102711438942806785e-23
7.511000000000000000e+03 4.094662342408950906e-23
7.511125000000000000e+03 4.119504337639635446e-23
7.511250000000000000e+03 4.105439950793335085e-23
7.511375000000000000e+03 4.092898420847922567e-23
7.511500000000000000e+03 4.102496519770575354e-23
7.511625000000000000e+03 4.087852494926853202e-23
7.511750000000000000e+03 4.090409830898147262e-23
7.511875000000000000e+03 4.106944747947310953e-23
7.512000000000000000e+03 4.098651160152006520e-23
7.512125000000000000e+03 4.098772140027864633e-23
7.512250000000000000e+03 4.081888308002645231e-23
7.512375000000000000e+03 4.086391941329532440e-23
7.512500000000000000e+03 4.087247546878329053e-23
7.512625000000000000e+03 4.082290350898239014e-23
7.512750000000000000e+03 4.092462378810958970e-23
7.512875000000000000e+03 4.086568298331969605e-23
7.513000000000000000e+03 4.073564901188764507e-23
7.513125000000000000e+03 4.086623459384631382e-23
7.513250000000000000e+03 4.082337503993225355e-23
7.513375000000000000e+03 4.068773067868972037e-23
7.513500000000000000e+03 4.079672583297846823e-23
7.513625000000000000e+03 4.083605065434753165e-23
7.513750000000000000e+03 4.095003789604951501e-23
7.513875000000000000e+03 4.070860267619899528e-23
7.514000000000000000e+03 4.072748246817048073e-23
7.514125000000000000e+03 4.086012185948814685e-23
7.514250000000000000e+03 4.066654548020293268e-23
7.514375000000000000e+03 4.084325104882984485e-23
7.514500000000000000e+03 4.067610676065206018e-23
7.514625000000000000e+03 4.066267838437942285e-23
7.514750000000000000e+03 4.060121912754175349e-23
7.514875000000000000e+03 4.063727293179456824e-23
7.515000000000000000e+03 4.061840600998404243e-23
7.515125000000000000e+03 4.057880388743128905e-23
7.515250000000000000e+03 4.069225886680757840e-23
7.515375000000000000e+03 4.048869851980470301e-23
7.515500000000000000e+03 4.063757445826432457e-23
7.515625000000000000e+03 4.063200751595912387e-23
7.515750000000000000e+03 4.053051538460944943e-23
7.515875000000000000e+03 4.052872742994011049e-23
7.516000000000000000e+03 4.065347386291967961e-23
7.516125000000000000e+03 4.069747821523996029e-23
7.516250000000000000e+03 4.054826191301926582e-23
7.516375000000000000e+03 4.052287200337656205e-23
7.516500000000000000e+03 4.037645710994417980e-23
7.516625000000000000e+03 4.032505877377560121e-23
7.516750000000000000e+03 4.035622750718006894e-23
7.516875000000000000e+03 4.035676382934862375e-23
7.517000000000000000e+03 4.048005110537178977e-23
7.517125000000000000e+03 4.042068509118268086e-23
7.517250000000000000e+03 4.039546296426048832e-23
7.517375000000000000e+03 4.030594536965596567e-23
7.517500000000000000e+03 4.031041940083612883e-23
7.517625000000000000e+03 4.024299395232568409e-23
7.517750000000000000e+03 4.017365490572655763e-23
7.517875000000000000e+03 4.006627484611589425e-23
7.518000000000000000e+03 4.025666178510611317e-23
7.518125000000000000e+03 4.021080386719441722e-23
7.518250000000000000e+03 4.022935496377387847e-23
7.518375000000000000e+03 4.016008909241736393e-23
7.518500000000000000e+03 4.009419863056923237e-23
7.518625000000000000e+03 3.995793651507190750e-23
7.518750000000000000e+03 4.003220462792577086e-23
7.518875000000000000e+03 4.008724278731208253e-23
7.519000000000000000e+03 4.005569471675625429e-23
7.519125000000000000e+03 4.017990386968702653e-23
7.519250000000000000e+03 4.010922161343377716e-23
7.519375000000000000e+03 4.014871440724112234e-23
7.519500000000000000e+03 4.017139465211553611e-23
7.519625000000000000e+03 4.010879620297184854e-23
7.519750000000000000e+03 4.009247114392109648e-23
7.519875000000000000e+03 4.013558445306685250e-23
7.520000000000000000e+03 4.011572526300764470e-23
7.520125000000000000e+03 4.001432159961352846e-23
7.520250000000000000e+03 3.999872689649937344e-23
7.520375000000000000e+03 3.986236738613049561e-23
7.520500000000000000e+03 3.997711519272146168e-23
7.520625000000000000e+03 4.002981474127812994e-23
7.520750000000000000e+03 3.988233183311962337e-23
7.520875000000000000e+03 3.991621816290206286e-23
7.521000000000000000e+03 3.991413725267170550e-23
7.521125000000000000e+03 3.976081371416091926e-23
7.521250000000000000e+03 3.971803477362312123e-23
7.521375000000000000e+03 3.971391004577928879e-23
7.521500000000000000e+03 3.974798762370375476e-23
7.521625000000000000e+03 3.970457013397718702e-23
7.521750000000000000e+03 3.972317632773668627e-23
7.521875000000000000e+03 3.980553194633148452e-23
7.522000000000000000e+03 3.967297901793067838e-23
7.522125000000000000e+03 3.984683175661080242e-23
7.522250000000000000e+03 3.981919567000687636e-23
7.522375000000000000e+03 3.984653360766620085e-23
7.522500000000000000e+03 3.976669194231692813e-23
7.522625000000000000e+03 3.972080226834918443e-23
7.522750000000000000e+03 3.980003460433013236e-23
7.522875000000000000e+03 3.979027108911651591e-23
7.523000000000000000e+03 3.980366659168654202e-23
7.523125000000000000e+03 3.972809518477420915e-23
7.523250000000000000e+03 3.951028010615972780e-23
7.523375000000000000e+03 3.960264383460047424e-23
7.523500000000000000e+03 3.958425951652099675e-23
7.523625000000000000e+03 3.969190669068396110e-23
7.523750000000000000e+03 3.971572775569385428e-23
7.523875000000000000e+03 3.960475839991303179e-23
7.524000000000000000e+03 3.950763697876647979e-23
7.524125000000000000e+03 3.957114227714613056e-23
7.524250000000000000e+03 3.944919568372054384e-23
7.524375000000000000e+03 3.944064555829067111e-23
7.524500000000000000e+03 3.940902920824397111e-23
7.524625000000000000e+03 3.958606134817249239e-23
7.524750000000000000e+03 3.958281150455795994e-23
7.524875000000000000e+03 3.950147202736476520e-23
7.525000000000000000e+03 3.941237454375051673e-23
7.525125000000000000e+03 3.954004955867137563e-23
7.525250000000000000e+03 3.936023147661362182e-23
7.525375000000000000e+03 3.938041739346110846e-23
7.525500000000000000e+03 3.933594671491801510e-23
7.525625000000000000e+03 3.943262760396382257e-23
7.525750000000000000e+03 3.937909313858341538e-23
7.525875000000000000e+03 3.935010121163529894e-23
7.526000000000000000e+03 3.932604523490804201e-23
7.526125000000000000e+03 3.929801479482684283e-23
7.526250000000000000e+03 3.937622563238180632e-23
7.526375000000000000e+03 3.939413418444348831e-23
7.526500000000000000e+03 3.923956521510109961e-23
7.526625000000000000e+03 3.932919562906876875e-23
7.526750000000000000e+03 3.908199644648546450e-23
7.526875000000000000e+03 3.907009130646230473e-23
7.527000000000000000e+03 3.902187978164517638e-23
7.527125000000000000e+03 3.900429695743881918e-23
7.527250000000000000e+03 3.922167003856278424e-23
7.527375000000000000e+03 3.918350528456882438e-23
7.527500000000000000e+03 3.904156161725279715e-23
7.527625000000000000e+03 3.911928721030219869e-23
7.527750000000000000e+03 3.919064163343618785e-23
7.527875000000000000e+03 3.903882440871669804e-23
7.528000000000000000e+03 3.911047307579844740e-23
7.528125000000000000e+03 3.900545761341621152e-23
7.528250000000000000e+03 3.902697442507753146e-23
7.528375000000000000e+03 3.909223149569707175e-23
7.528500000000000000e+03 3.918002004966415020e-23
7.528625000000000000e+03 3.896148024213995929e-23
7.528750000000000000e+03 3.901374774098730435e-23
7.528875000000000000e+03 3.900611534246499294e-23
7.529000000000000000e+03 3.903987222681836548e-23
7.529125000000000000e+03 3.899903147972662172e-23
7.529250000000000000e+03 3.892812633926244401e-23
7.529375000000000000e+03 3.911953387786572690e-23
7.529500000000000000e+03 3.886839476195877941e-23
7.529625000000000000e+03 3.899141621997254791e-23
7.529750000000000000e+03 3.888649781090490142e-23
7.529875000000000000e+03 3.893892547127258369e-23
7.530000000000000000e+03 3.889164269891805187e-23
7.530125000000000000e+03 3.902832786265574428e-23
7.530250000000000000e+03 3.893920948314432565e-23
7.530375000000000000e+03 3.892097658212941787e-23
7.530500000000000000e+03 3.886331987901564639e-23
7.530625000000000000e+03 3.887058108086117747e-23
7.530750000000000000e+03 3.886179563599481273e-23
7.530875000000000000e+03 3.885684681633527609e-23
7.531000000000000000e+03 3.888545649242525676e-23
7.531125000000000000e+03 3.885555244578240423e-23
7.531250000000000000e+03 3.880097738206838349e-23
7.531375000000000000e+03 3.876454927584373136e-23
7.531500000000000000e+03 3.887656038488509926e-23
7.531625000000000000e+03 3.876579394459381798e-23
7.531750000000000000e+03 3.885435490346089840e-23
7.531875000000000000e+03 3.887334831903328875e-23
7.532000000000000000e+03 3.873368267848210445e-23
7.532125000000000000e+03 3.893394824771084824e-23
7.532250000000000000e+03 3.879351758180077285e-23
7.532375000000000000e+03 3.867001099293415485e-23
7.532500000000000000e+03 3.869005494219272077e-23
7.532625000000000000e+03 3.863150102552312924e-23
7.532750000000000000e+03 3.859569749150785456e-23
7.532875000000000000e+03 3.863202200221884850e-23
7.533000000000000000e+03 3.864198166621989686e-23
7.533125000000000000e+03 3.853558083415054014e-23
7.533250000000000000e+03 3.850315313950156709e-23
7.533375000000000000e+03 3.862998746468526289e-23
7.533500000000000000e+03 3.856654273265687060e-23
7.533625000000000000e+03 3.854562439617661497e-23
7.533750000000000000e+03 3.857245999263449920e-23
7.533875000000000000e+03 3.853333349872865012e-23
7.534000000000000000e+03 3.847523889377869382e-23
7.534125000000000000e+03 3.844134858667092816e-23
7.534250000000000000e+03 3.865125885067793100e-23
7.534375000000000000e+03 3.851522187341597580e-23
7.534500000000000000e+03 3.855960486590970378e-23
7.534625000000000000e+03 3.846254603555265027e-23
7.534750000000000000e+03 3.834512915906194114e-23
7.534875000000000000e+03 3.852911927721935522e-23
7.535000000000000000e+03 3.841188468671341593e-23
7.535125000000000000e+03 3.843219497753931043e-23
7.535250000000000000e+03 3.840485071927329843e-23
7.535375000000000000e+03 3.838982983132446276e-23
7.535500000000000000e+03 3.836002725485688977e-23
7.535625000000000000e+03 3.837077433782976000e-23
7.535750000000000000e+03 3.823526337019454985e-23
7.535875000000000000e+03 3.835211528493458835e-23
7.536000000000000000e+03 3.812389937160494144e-23
7.536125000000000000e+03 3.821808078786469177e-23
7.536250000000000000e+03 3.826885047108449237e-23
7.536375000000000000e+03 3.831627814903175346e-23
7.536500000000000000e+03 3.840473889467032439e-23
7.536625000000000000e+03 3.832132842269199658e-23
7.536750000000000000e+03 3.825162480133112578e-23
7.536875000000000000e+03 3.826397386917962331e-23
7.537000000000000000e+03 3.812223965718382006e-23
7.537125000000000000e+03 3.815347195168913386e-23
7.537250000000000000e+03 3.823004315900534439e-23
7.537375000000000000e+03 3.823886355631241189e-23
7.537500000000000000e+03 3.816943869339844598e-23
7.537625000000000000e+03 3.828653433211027427e-23
7.537750000000000000e+03 3.824732401207249215e-23
7.537875000000000000e+03 3.811614039730885799e-23
7.538000000000000000e+03 3.808887398456942937e-23
7.538125000000000000e+03 3.815133896649979362e-23
