time(s)  strain
-1.172363281 1.1940724e-21
-1.17211914 1.21924e-21
-1.171875 1.2406375e-21
-1.171630859 1.2581979e-21
-1.171386718 1.2718652e-21
-1.171142578 1.2815963e-21
-1.170898437 1.2873593e-21
-1.170654297 1.2891354e-21
-1.170410156 1.2869174e-21
-1.170166015 1.2807115e-21
-1.169921875 1.2705351e-21
-1.169677734 1.2564188e-21
-1.169433593 1.2384047e-21
-1.169189453 1.2165479e-21
-1.168945312 1.1909144e-21
-1.168701172 1.1615829e-21
-1.168457031 1.1286429e-21
-1.16821289 1.0921957e-21
-1.16796875 1.0523529e-21
-1.167724609 1.0092375e-21
-1.167480468 9.629817e-22
-1.167236328 9.13728704e-22
-1.166992187 8.6162975e-22
-1.166748047 8.0684646e-22
-1.166503906 7.495474e-22
-1.166259765 6.899103e-22
-1.166015625 6.281191e-22
-1.165771484 5.643657e-22
-1.165527343 4.988471e-22
-1.165283203 4.317667e-22
-1.165039062 3.633321e-22
-1.164794922 2.937562e-22
-1.164550781 2.232544e-22
-1.16430664 1.520462e-22
-1.1640625 8.03522e-23
-1.163818359 8.396e-24
-1.163574218 -6.35993e-23
-1.163330078 -1.35409e-22
-1.163085937 -2.068102e-22
-1.162841797 -2.7758e-22
-1.162597656 -3.474983e-22
-1.162353515 -4.163467e-22
-1.162109375 -4.839108e-22
-1.161865234 -5.499793e-22
-1.161621093 -6.143465e-22
-1.161376953 -6.768108e-22
-1.161132812 -7.371772e-22
-1.160888672 -7.952567e-22
-1.160644531 -8.5086773e-22
-1.16040039 -9.03835896e-22
-1.16015625 -9.5399538e-22
-1.159912109 -1.00118864e-21
-1.159667968 -1.0452679e-21
-1.159423828 -1.0860941e-21
-1.159179687 -1.1235392e-21
-1.158935547 -1.157485e-21
-1.158691406 -1.1878247e-21
-1.158447265 -1.2144622e-21
-1.158203125 -1.2373133e-21
-1.157958984 -1.2563051e-21
-1.157714843 -1.2713774e-21
-1.157470703 -1.2824815e-21
-1.157226562 -1.2895818e-21
-1.156982422 -1.2926544e-21
-1.156738281 -1.2916888e-21
-1.15649414 -1.2866863e-21
-1.15625 -1.2776614e-21
-1.156005859 -1.264641e-21
-1.155761718 -1.2476644e-21
-1.155517578 -1.2267835e-21
-1.155273437 -1.2020622e-21
-1.155029297 -1.1735766e-21
-1.154785156 -1.1414147e-21
-1.154541015 -1.1056758e-21
-1.154296875 -1.0664705e-21
-1.154052734 -1.0239205e-21
-1.153808593 -9.7815786e-22
-1.153564453 -9.293248e-22
-1.153320312 -8.7757311e-22
-1.153076172 -8.23064e-22
-1.152832031 -7.659674e-22
-1.15258789 -7.06461e-22
-1.15234375 -6.447307e-22
-1.152099609 -5.809692e-22
-1.151855468 -5.153755e-22
-1.151611328 -4.481549e-22
-1.151367187 -3.795173e-22
-1.151123047 -3.096777e-22
-1.150878906 -2.388544e-22
-1.150634765 -1.672694e-22
-1.150390625 -9.51471e-23
-1.150146484 -2.27136e-23
-1.149902343 4.98042e-23
-1.149658203 1.221784e-22
-1.149414062 1.94182e-22
-1.149169922 2.655887e-22
-1.148925781 3.361743e-22
-1.14868164 4.057165e-22
-1.1484375 4.73997e-22
-1.148193359 5.408004e-22
-1.147949218 6.059167e-22
-1.147705078 6.691406e-22
-1.147460937 7.302729e-22
-1.147216797 7.891205e-22
-1.146972656 8.4549791e-22
-1.146728515 8.9922682e-22
-1.146484375 9.5013768e-22
-1.146240234 9.980692e-22
-1.145996093 1.0428698e-21
-1.145751953 1.0843972e-21
-1.145507812 1.1225201e-21
-1.145263672 1.1571169e-21
-1.145019531 1.1880779e-21
-1.14477539 1.2153043e-21
-1.14453125 1.2387092e-21
-1.144287109 1.2582175e-21
-1.144042968 1.2737668e-21
-1.143798828 1.2853063e-21
-1.143554687 1.2927988e-21
-1.143310547 1.2962189e-21
-1.143066406 1.295555e-21
-1.142822265 1.2908073e-21
-1.142578125 1.2819899e-21
-1.142333984 1.2691289e-21
-1.142089843 1.2522637e-21
-1.141845703 1.231446e-21
-1.141601562 1.2067404e-21
-1.141357422 1.1782232e-21
-1.141113281 1.1459836e-21
-1.14086914 1.1101217e-21
-1.140625 1.0707498e-21
-1.140380859 1.0279906e-21
-1.140136718 9.8197854e-22
-1.139892578 9.3285727e-22
-1.139648437 8.8078133e-22
-1.139404297 8.2591391e-22
-1.139160156 7.684278e-22
-1.138916015 7.085033e-22
-1.138671875 6.463295e-22
-1.138427734 5.821017e-22
-1.138183593 5.160225e-22
-1.137939453 4.483001e-22
-1.137695312 3.791484e-22
-1.137451172 3.08785e-22
-1.137207031 2.374329e-22
-1.13696289 1.653167e-22
-1.13671875 9.26649e-23
-1.136474609 1.97069e-23
-1.136230468 -5.33262e-23
-1.135986328 -1.262037e-22
-1.135742187 -1.986941e-22
-1.135498047 -2.705684e-22
-1.135253906 -3.415983e-22
-1.135009765 -4.115588e-22
-1.134765625 -4.802278e-22
-1.134521484 -5.473874e-22
-1.134277343 -6.12824e-22
-1.134033203 -6.763299e-22
-1.133789062 -7.377029e-22
-1.133544922 -7.967479e-22
-1.133300781 -8.5327684e-22
-1.13305664 -9.0710967e-22
-1.1328125 -9.5807448e-22
-1.132568359 -1.00600893e-21
-1.132324218 -1.0507597e-21
-1.132080078 -1.0921839e-21
-1.131835937 -1.1301486e-21
-1.131591797 -1.1645326e-21
-1.131347656 -1.1952252e-21
-1.131103515 -1.2221279e-21
-1.130859375 -1.2451537e-21
-1.130615234 -1.2642287e-21
-1.130371093 -1.2792902e-21
-1.130126953 -1.2902898e-21
-1.129882812 -1.2971906e-21
-1.129638672 -1.2999698e-21
-1.129394531 -1.2986167e-21
-1.12915039 -1.2931346e-21
-1.12890625 -1.2835393e-21
-1.128662109 -1.2698601e-21
-1.128417968 -1.2521389e-21
-1.128173828 -1.2304311e-21
-1.127929687 -1.2048042e-21
-1.127685547 -1.1753386e-21
-1.127441406 -1.1421266e-21
-1.127197265 -1.1052728e-21
-1.126953125 -1.0648933e-21
-1.126708984 -1.0211156e-21
-1.126464843 -9.7407774e-22
-1.126220703 -9.23928707e-22
-1.125976562 -8.7082721e-22
-1.125732422 -8.1494132e-22
-1.125488281 -7.564483e-22
-1.12524414 -6.955338e-22
-1.125 -6.32391e-22
-1.124755859 -5.672206e-22
-1.124511718 -5.002298e-22
-1.124267578 -4.316315e-22
-1.124023437 -3.616441e-22
-1.123779297 -2.904905e-22
-1.123535156 -2.183972e-22
-1.123291015 -1.45594e-22
-1.123046875 -7.2313e-23
-1.122802734 1.2119e-24
-1.122558593 7.4746e-23
-1.122314453 1.480546e-22
-1.122070312 2.209034e-22
-1.121826172 2.930596e-22
-1.121582031 3.642924e-22
-1.12133789 4.343738e-22
-1.12109375 5.030795e-22
-1.120849609 5.701894e-22
-1.120605468 6.354884e-22
-1.120361328 6.987672e-22
-1.120117187 7.598226e-22
-1.119873047 8.1845881e-22
-1.119628906 8.74487e-22
-1.119384765 9.27727531e-22
-1.119140625 9.7800862e-22
-1.118896484 1.0251687e-21
-1.118652343 1.0690556e-21
-1.118408203 1.1095279e-21
-1.118164062 1.1464545e-21
-1.117919922 1.1797163e-21
-1.117675781 1.2092052e-21
-1.11743164 1.2348258e-21
-1.1171875 1.2564943e-21
-1.116943359 1.2741404e-21
-1.116699218 1.2877057e-21
-1.116455078 1.2971457e-21
-1.116210937 1.3024285e-21
-1.115966797 1.3035361e-21
-1.115722656 1.3004629e-21
-1.115478515 1.293218e-21
-1.115234375 1.2818228e-21
-1.114990234 1.2663128e-21
-1.114746093 1.2467359e-21
-1.114501953 1.2231542e-21
-1.114257812 1.1956414e-21
-1.114013672 1.1642849e-21
-1.113769531 1.1291838e-21
-1.11352539 1.0904499e-21
-1.11328125 1.0482061e-21
-1.113037109 1.00258716e-21
-1.112792968 9.5373813e-22
-1.112548828 9.0181537e-22
-1.112304687 8.4698431e-22
-1.112060547 7.894206e-22
-1.111816406 7.29308e-22
-1.111572265 6.668393e-22
-1.111328125 6.022144e-22
-1.111083984 5.356406e-22
-1.110839843 4.67331e-22
-1.110595703 3.975055e-22
-1.110351562 3.263876e-22
-1.110107422 2.542064e-22
-1.109863281 1.811933e-22
-1.10961914 1.075838e-22
-1.109375 3.3614e-23
-1.109130859 -4.04774e-23
-1.108886718 -1.144523e-22
-1.108642578 -1.880718e-22
-1.108398437 -2.61099e-22
-1.108154297 -3.332978e-22
-1.107910156 -4.044358e-22
-1.107666015 -4.742829e-22
-1.107421875 -5.426137e-22
-1.107177734 -6.09207e-22
-1.106933593 -6.738478e-22
-1.106689453 -7.363265e-22
-1.106445312 -7.964412e-22
-1.106201172 -8.5399665e-22
-1.105957031 -9.0880668e-22
-1.10571289 -9.6069304e-22
-1.10546875 -1.0094875e-21
-1.105224609 -1.0550312e-21
-1.104980468 -1.0971762e-21
-1.104736328 -1.135785e-21
-1.104492187 -1.1707317e-21
-1.104248047 -1.2019021e-21
-1.104003906 -1.2291944e-21
-1.103759765 -1.2525187e-21
-1.103515625 -1.2717985e-21
-1.103271484 -1.28697e-21
-1.103027343 -1.2979827e-21
-1.102783203 -1.3047996e-21
-1.102539062 -1.3073973e-21
-1.102294922 -1.3057655e-21
-1.102050781 -1.2999087e-21
-1.10180664 -1.2898439e-21
-1.1015625 -1.2756024e-21
-1.101318359 -1.2572289e-21
-1.101074218 -1.2347814e-21
-1.100830078 -1.2083311e-21
-1.100585937 -1.1779625e-21
-1.100341797 -1.1437724e-21
-1.100097656 -1.1058705e-21
-1.099853515 -1.064378e-21
-1.099609375 -1.01942841e-21
-1.099365234 -9.7116608e-22
-1.099121093 -9.19746583e-22
-1.098876953 -8.6533518e-22
-1.098632812 -8.081076e-22
-1.098388672 -7.482483e-22
-1.098144531 -6.859506e-22
-1.09790039 -6.214157e-22
-1.09765625 -5.548524e-22
-1.097412109 -4.86476e-22
-1.097167968 -4.165077e-22
-1.096923828 -3.451743e-22
-1.096679687 -2.727067e-22
-1.096435547 -1.993401e-22
-1.096191406 -1.253123e-22
-1.095947265 -5.08637e-23
-1.095703125 2.37641e-23
-1.095458984 9.83285e-23
-1.095214843 1.725873e-22
-1.094970703 2.462988e-22
-1.094726562 3.192233e-22
-1.094482422 3.911234e-22
-1.094238281 4.617648e-22
-1.09399414 5.309173e-22
-1.09375 5.983556e-22
-1.093505859 6.638593e-22
-1.093261718 7.27215e-22
-1.093017578 7.882154e-22
-1.092773437 8.4666136e-22
-1.092529297 9.0236146e-22
-1.092285156 9.5513356e-22
-1.092041015 1.00480456e-21
-1.091796875 1.0512118e-21
-1.091552734 1.0942029e-21
-1.091308593 1.1336365e-21
-1.091064453 1.1693828e-21
-1.090820312 1.2013242e-21
-1.090576172 1.229355e-21
-1.090332031 1.2533828e-21
-1.09008789 1.2733275e-21
-1.08984375 1.2891228e-21
-1.089599609 1.3007156e-21
-1.089355468 1.3080669e-21
-1.089111328 1.3111509e-21
-1.088867187 1.3099563e-21
-1.088623047 1.3044853e-21
-1.088378906 1.2947545e-21
-1.088134765 1.2807939e-21
-1.087890625 1.262648e-21
-1.087646484 1.2403743e-21
-1.087402343 1.2140443e-21
-1.087158203 1.1837425e-21
-1.086914062 1.1495668e-21
-1.086669922 1.1116272e-21
-1.086425781 1.0700467e-21
-1.08618164 1.0249597e-21
-1.0859375 9.7651284e-22
-1.085693359 9.24862913e-22
-1.085449218 8.7017832e-22
-1.085205078 8.126362e-22
-1.084960937 7.524247e-22
-1.084716797 6.897392e-22
-1.084472656 6.247845e-22
-1.084228515 5.577721e-22
-1.083984375 4.889212e-22
-1.083740234 4.18456e-22
-1.083496093 3.466074e-22
-1.083251953 2.736096e-22
-1.083007812 1.997021e-22
-1.082763672 1.251262e-22
-1.082519531 5.01266e-23
-1.08227539 -2.50516e-23
-1.08203125 -1.001613e-22
-1.081787109 -1.749569e-22
-1.081542968 -2.491923e-22
-1.081298828 -3.226243e-22
-1.081054687 -3.950112e-22
-1.080810547 -4.661158e-22
-1.080566406 -5.357036e-22
-1.080322265 -6.035461e-22
-1.080078125 -6.694197e-22
-1.079833984 -7.331078e-22
-1.079589843 -7.944e-22
-1.079345703 -8.5309454e-22
-1.079101562 -9.0899741e-22
-1.078857422 -9.6192423e-22
-1.078613281 -1.01169969e-21
-1.07836914 -1.0581595e-21
-1.078125 -1.1011493e-21
-1.077880859 -1.1405271e-21
-1.077636718 -1.1761617e-21
-1.077392578 -1.2079349e-21
-1.077148437 -1.2357405e-21
-1.076904297 -1.2594859e-21
-1.076660156 -1.2790913e-21
-1.076416015 -1.2944912e-21
-1.076171875 -1.3056329e-21
-1.075927734 -1.3124785e-21
-1.075683593 -1.3150038e-21
-1.075439453 -1.3131993e-21
-1.075195312 -1.3070691e-21
-1.074951172 -1.296632e-21
-1.074707031 -1.2819207e-21
-1.07446289 -1.2629825e-21
-1.07421875 -1.2398781e-21
-1.073974609 -1.2126824e-21
-1.073730468 -1.1814833e-21
-1.073486328 -1.1463826e-21
-1.073242187 -1.1074944e-21
-1.072998047 -1.064946e-21
-1.072753906 -1.01887611e-21
-1.072509765 -9.6943587e-22
-1.072265625 -9.1678686e-22
-1.072021484 -8.6110218e-22
-1.071777343 -8.025641e-22
-1.071533203 -7.413653e-22
-1.071289062 -6.777068e-22
-1.071044922 -6.11798e-22
-1.070800781 -5.438558e-22
-1.07055664 -4.74104e-22
-1.0703125 -4.027724e-22
-1.070068359 -3.300963e-22
-1.069824218 -2.563153e-22
-1.069580078 -1.816732e-22
-1.069335937 -1.064163e-22
-1.069091797 -3.07934e-23
-1.068847656 4.49455e-23
-1.068603515 1.205499e-22
-1.068359375 1.957697e-22
-1.068115234 2.703556e-22
-1.067871093 3.440607e-22
-1.067626953 4.166406e-22
-1.067382812 4.878545e-22
-1.067138672 5.574662e-22
-1.066894531 6.252445e-22
-1.06665039 6.909643e-22
-1.06640625 7.544071e-22
-1.066162109 8.153618e-22
-1.065917968 8.7362539e-22
-1.065673828 9.29004103e-22
-1.065429687 9.8131296e-22
-1.065185547 1.0303777e-21
-1.064941406 1.0760343e-21
-1.064697265 1.1181301e-21
-1.064453125 1.1565242e-21
-1.064208984 1.1910879e-21
-1.063964843 1.221705e-21
-1.063720703 1.2482729e-21
-1.063476562 1.2707014e-21
-1.063232422 1.288915e-21
-1.062988281 1.3028513e-21
-1.06274414 1.312463e-21
-1.0625 1.3177161e-21
-1.062255859 1.3185921e-21
-1.062011718 1.3150861e-21
-1.061767578 1.3072086e-21
-1.061523437 1.2949837e-21
-1.061279297 1.278451e-21
-1.061035156 1.2576637e-21
-1.060791015 1.2326897e-21
-1.060546875 1.2036101e-21
-1.060302734 1.1705206e-21
-1.060058593 1.1335295e-21
-1.059814453 1.0927591e-21
-1.059570312 1.0483431e-21
-1.059326172 1.0004287e-21
-1.059082031 9.4917356e-22
-1.05883789 8.9474781e-22
-1.05859375 8.3733101e-22
-1.058349609 7.77114e-22
-1.058105468 7.142958e-22
-1.057861328 6.490853e-22
-1.057617187 5.816987e-22
-1.057373047 5.123602e-22
-1.057128906 4.412998e-22
-1.056884765 3.687543e-22
-1.056640625 2.949648e-22
-1.056396484 2.201774e-22
-1.056152343 1.446408e-22
-1.055908203 6.86073e-23
-1.055664062 -7.67e-24
-1.055419922 -8.39361e-23
-1.055175781 -1.599369e-22
-1.05493164 -2.35418e-22
-1.0546875 -3.101276e-22
-1.054443359 -3.838153e-22
-1.054199218 -4.562352e-22
-1.053955078 -5.271443e-22
-1.053710937 -5.963055e-22
-1.053466797 -6.634865e-22
-1.053222656 -7.284626e-22
-1.052978515 -7.910152e-22
-1.052734375 -8.5093481e-22
-1.052490234 -9.0801942e-22
-1.052246093 -9.6207761e-22
-1.052001953 -1.01292697e-21
-1.051757812 -1.0603965e-21
-1.051513672 -1.1043258e-21
-1.051269531 -1.1445671e-21
-1.05102539 -1.1809836e-21
-1.05078125 -1.2134526e-21
-1.050537109 -1.2418633e-21
-1.050292968 -1.2661199e-21
-1.050048828 -1.2861388e-21
-1.049804687 -1.301852e-21
-1.049560547 -1.3132047e-21
-1.049316406 -1.320158e-21
-1.049072265 -1.3226863e-21
-1.048828125 -1.3207801e-21
-1.048583984 -1.3144436e-21
-1.048339843 -1.3036971e-21
-1.048095703 -1.2885744e-21
-1.047851562 -1.2691253e-21
-1.047607422 -1.245413e-21
-1.047363281 -1.217516e-21
-1.04711914 -1.1855259e-21
-1.046875 -1.1495492e-21
-1.046630859 -1.1097048e-21
-1.046386718 -1.0661255e-21
-1.046142578 -1.01895602e-21
-1.045898437 -9.6835387e-22
-1.045654297 -9.1448747e-22
-1.045410156 -8.5753711e-22
-1.045166015 -7.976928e-22
-1.044921875 -7.351549e-22
-1.044677734 -6.701325e-22
-1.044433593 -6.028438e-22
-1.044189453 -5.335138e-22
-1.043945312 -4.623755e-22
-1.043701172 -3.896673e-22
-1.043457031 -3.156335e-22
-1.04321289 -2.405226e-22
-1.04296875 -1.645875e-22
-1.042724609 -8.80832e-23
-1.042480468 -1.12674e-23
-1.042236328 6.56014e-23
-1.041992187 1.422642e-22
-1.041748047 2.184628e-22
-1.041503906 2.939398e-22
-1.041259765 3.684409e-22
-1.041015625 4.417144e-22
-1.040771484 5.13513e-22
-1.040527343 5.835937e-22
-1.040283203 6.517198e-22
-1.040039062 7.176606e-22
-1.039794922 7.811928e-22
-1.039550781 8.4210134e-22
-1.03930664 9.0017935e-22
-1.0390625 9.5523e-22
-1.038818359 1.00706626e-21
-1.038574218 1.0555119e-21
-1.038330078 1.1004018e-21
-1.038085937 1.1415836e-21
-1.037841797 1.1789161e-21
-1.037597656 1.2122724e-21
-1.037353515 1.241538e-21
-1.037109375 1.2666124e-21
-1.036865234 1.2874094e-21
-1.036621093 1.3038572e-21
-1.036376953 1.3158983e-21
-1.036132812 1.3234907e-21
-1.035888672 1.3266068e-21
-1.035644531 1.3252348e-21
-1.03540039 1.3193772e-21
-1.03515625 1.3090527e-21
-1.034912109 1.2942942e-21
-1.034667968 1.2751504e-21
-1.034423828 1.2516841e-21
-1.034179687 1.2239738e-21
-1.033935547 1.1921112e-21
-1.033691406 1.1562032e-21
-1.033447265 1.1163696e-21
-1.033203125 1.0727446e-21
-1.032958984 1.02547406e-21
-1.032714843 9.7471736e-22
-1.032470703 9.2064507e-22
-1.032226562 8.6343969e-22
-1.031982422 8.032938e-22
-1.031738281 7.404107e-22
-1.03149414 6.750025e-22
-1.03125 6.072906e-22
-1.031005859 5.375036e-22
-1.030761718 4.658782e-22
-1.030517578 3.926565e-22
-1.030273437 3.180869e-22
-1.030029297 2.42422e-22
-1.029785156 1.659189e-22
-1.029541015 8.88368e-23
-1.029296875 1.14378e-23
-1.029052734 -6.60155e-23
-1.028808593 -1.432592e-22
-1.028564453 -2.200312e-22
-1.028320312 -2.960696e-22
-1.028076172 -3.71116e-22
-1.027832031 -4.449142e-22
-1.02758789 -5.172132e-22
-1.02734375 -5.877658e-22
-1.027099609 -6.563317e-22
-1.026855468 -7.226761e-22
-1.026611328 -7.86573e-22
-1.026367187 -8.4780328e-22
-1.026123047 -9.0615794e-22
-1.025878906 -9.6143648e-22
-1.025634765 -1.01345002e-21
-1.025390625 -1.0620195e-21
-1.025146484 -1.1069787e-21
-1.024902343 -1.1481724e-21
-1.024658203 -1.1854593e-21
-1.024414062 -1.2187102e-21
-1.024169922 -1.247811e-21
-1.023925781 -1.27266e-21
-1.02368164 -1.2931716e-21
-1.0234375 -1.3092735e-21
-1.023193359 -1.3209098e-21
-1.022949218 -1.3280387e-21
-1.022705078 -1.3306343e-21
-1.022460937 -1.328686e-21
-1.022216797 -1.3221991e-21
-1.021972656 -1.3111934e-21
-1.021728515 -1.2957057e-21
-1.021484375 -1.2757865e-21
-1.021240234 -1.2515029e-21
-1.020996093 -1.2229358e-21
-1.020751953 -1.1901817e-21
-1.020507812 -1.1533506e-21
-1.020263672 -1.1125675e-21
-1.020019531 -1.06797e-21
-1.01977539 -1.01970967e-21
-1.01953125 -9.6794999e-22
-1.019287109 -9.1286722e-22
-1.019042968 -8.5464823e-22
-1.018798828 -7.934916e-22
-1.018554687 -7.296054e-22
-1.018310547 -6.632077e-22
-1.018066406 -5.945247e-22
-1.017822265 -5.237913e-22
-1.017578125 -4.512488e-22
-1.017333984 -3.771454e-22
-1.017089843 -3.017344e-22
-1.016845703 -2.252741e-22
-1.016601562 -1.48026e-22
-1.016357422 -7.02551e-23
-1.016113281 7.7722e-24
-1.01586914 8.57882e-23
-1.015625 1.635253e-22
-1.015380859 2.407163e-22
-1.015136718 3.170963e-22
-1.014892578 3.924025e-22
-1.014648437 4.663761e-22
-1.014404297 5.387624e-22
-1.014160156 6.093121e-22
-1.013916015 6.777823e-22
-1.013671875 7.439367e-22
-1.013427734 8.075472e-22
-1.013183593 8.6839414e-22
-1.012939453 9.2626724e-22
-1.012695312 9.8096652e-22
-1.012451172 1.03230249e-21
-1.012207031 1.0800974e-21
-1.01196289 1.1241854e-21
-1.01171875 1.1644134e-21
-1.011474609 1.2006416e-21
-1.011230468 1.2327438e-21
-1.010986328 1.2606078e-21
-1.010742187 1.2841361e-21
-1.010498047 1.3032461e-21
-1.010253906 1.3178702e-21
-1.010009765 1.3279565e-21
-1.009765625 1.3334684e-21
-1.009521484 1.3343853e-21
-1.009277343 1.3307023e-21
-1.009033203 1.3224305e-21
-1.008789062 1.3095964e-21
-1.008544922 1.2922429e-21
-1.008300781 1.2704278e-21
-1.00805664 1.2442251e-21
-1.0078125 1.2137232e-21
-1.007568359 1.1790261e-21
-1.007324218 1.1402518e-21
-1.007080078 1.0975329e-21
-1.006835937 1.051015e-21
-1.006591797 1.00085775e-21
-1.006347656 9.47232841e-22
-1.006103515 8.9032452e-22
-1.005859375 8.303278e-22
-1.005615234 7.674492e-22
-1.005371093 7.019049e-22
-1.005126953 6.339206e-22
-1.004882812 5.637303e-22
-1.004638672 4.915763e-22
-1.004394531 4.17707e-22
-1.00415039 3.423777e-22
-1.00390625 2.658483e-22
-1.003662109 1.883835e-22
-1.003417968 1.102508e-22
-1.003173828 3.17209e-23
-1.002929687 -4.6935e-23
-1.002685547 -1.254439e-22
-1.002441406 -2.035343e-22
-1.002197265 -2.80935e-22
-1.001953125 -3.573779e-22
-1.001708984 -4.325973e-22
-1.001464843 -5.063325e-22
-1.001220703 -5.783267e-22
-1.000976562 -6.483301e-22
-1.000732422 -7.160986e-22
-1.000488281 -7.81397e-22
-1.00024414 -8.4399695e-22
-1.0 -9.0368086e-22
-0.999755859 -9.6024004e-22
-0.999511718 -1.01347736e-21
-0.999267578 -1.0632062e-21
-0.999023437 -1.1092531e-21
-0.998779297 -1.1514562e-21
-0.998535156 -1.189668e-21
-0.998291015 -1.2237536e-21
-0.998046875 -1.2535937e-21
-0.997802734 -1.2790821e-21
-0.997558593 -1.3001294e-21
-0.997314453 -1.3166601e-21
-0.997070312 -1.3286154e-21
-0.996826172 -1.3359518e-21
-0.996582031 -1.3386421e-21
-0.99633789 -1.3366749e-21
-0.99609375 -1.3300559e-21
-0.995849609 -1.3188056e-21
-0.995605468 -1.3029621e-21
-0.995361328 -1.2825783e-21
-0.995117187 -1.2577239e-21
-0.994873047 -1.2284832e-21
-0.994628906 -1.1949571e-21
-0.994384765 -1.1572602e-21
-0.994140625 -1.1155227e-21
-0.993896484 -1.0698882e-21
-0.993652343 -1.02051471e-21
-0.993408203 -9.6757248e-22
-0.993164062 -9.1124528e-22
-0.992919922 -8.5172774e-22
-0.992675781 -7.892269e-22
-0.99243164 -7.239592e-22
-0.9921875 -6.561517e-22
-0.991943359 -5.860398e-22
-0.991699218 -5.138678e-22
-0.991455078 -4.398865e-22
-0.991210937 -3.643539e-22
-0.990966797 -2.87533e-22
-0.990722656 -2.09692e-22
-0.990478515 -1.311021e-22
-0.990234375 -5.20381e-23
-0.989990234 2.72243e-23
-0.989746093 1.064075e-22
-0.989501953 1.852351e-22
-0.989257812 2.634308e-22
-0.989013672 3.407214e-22
-0.988769531 4.168356e-22
-0.98852539 4.91507e-22
-0.98828125 5.644734e-22
-0.988037109 6.35479e-22
-0.987792968 7.042743e-22
-0.987548828 7.706177e-22
-0.987304687 8.342757e-22
-0.987060547 8.9502443e-22
-0.986816406 9.52649882e-22
-0.986572265 1.006949e-21
-0.986328125 1.05773e-21
-0.986083984 1.1048138e-21
-0.985839843 1.1480338e-21
-0.985595703 1.1872369e-21
-0.985351562 1.2222841e-21
-0.985107422 1.2530508e-21
-0.984863281 1.2794276e-21
-0.98461914 1.30132e-21
-0.984375 1.3186497e-21
-0.984130859 1.3313539e-21
-0.983886718 1.3393863e-21
-0.983642578 1.3427168e-21
-0.983398437 1.3413322e-21
-0.983154297 1.3352352e-21
-0.982910156 1.3244456e-21
-0.982666015 1.3089995e-21
-0.982421875 1.2889493e-21
-0.982177734 1.2643637e-21
-0.981933593 1.2353277e-21
-0.981689453 1.2019413e-21
-0.981445312 1.1643205e-21
-0.981201172 1.1225959e-21
-0.980957031 1.0769129e-21
-0.98071289 1.02743053e-21
-0.98046875 9.7432164e-22
-0.980224609 9.1777169e-22
-0.979980468 8.5797861e-22
-0.979736328 7.951516e-22
-0.979492187 7.295109e-22
-0.979248047 6.612864e-22
-0.979003906 5.90718e-22
-0.978759765 5.18053e-22
-0.978515625 4.43547e-22
-0.978271484 3.674619e-22
-0.978027343 2.900654e-22
-0.977783203 2.116298e-22
-0.977539062 1.324318e-22
-0.977294922 5.27498e-23
-0.977050781 -2.71344e-23
-0.97680664 -1.069396e-22
-0.9765625 -1.863836e-22
-0.976318359 -2.651862e-22
-0.976074218 -3.430683e-22
-0.975830078 -4.197552e-22
-0.975585937 -4.949749e-22
-0.975341797 -5.684616e-22
-0.975097656 -6.399545e-22
-0.974853515 -7.092004e-22
